id,name,artists,album,release_date,energy,danceability,popularity,keywords
16kiQQ4BoLHDyj5W2fkfNK,"Tauba Tauba (From ""Bad Newz"")",Karan Aujla,"Tauba Tauba (From ""Bad Newz"")",2024-07-02,0.745,0.676,80,"['tauba', 'husn', 'tera', 'bad', 'newz', 'song', 'tan', 'ton', 'tu', 'mp3']"
5zCnGtCl5Ac5zlFHXaZmhy,"Sajni (From ""Laapataa Ladies"")","Ram Sampath, Arijit Singh, Prashant Pandey","Sajni (From ""Laapataa Ladies"")",2024-02-12,0.413,0.428,82,"['sajni', 'laapataa', 'ladies', 'song', 'kaise', 'teri', 'mp3', 'kate', 'din', 'raat']"
0XRb6eZE4dBIJdqwf1Mixu,Suniyan Suniyan,"Juss, MixSingh",Suniyan Suniyan,2024-04-12,0.626,0.83,79,"['suniyan', 'song', 'mp3', 'juss', 'mixsingh', 'download', 'songs', 'music', 'hindi', 'english']"
34Fh4HXZmnuBdtgejWUZg2,"Dekhha Tenu (From ""Mr. And Mrs. Mahi"")","Mohammad Faiz, Jaani","Dekhha Tenu (From ""Mr. And Mrs. Mahi"")",2024-05-14,0.439,0.417,79,"['dekhha', 'tenu', 'mr', 'mrs', 'mahi', 'song', 'mp3', 'jaani', 'download', 'songs']"
5Ggb9pKiKcr5vNV9v1e1vs,"Tumhare Hi Rahenge Hum (From ""Stree 2"")","Sachin-Jigar, Shilpa Rao, Varun Jain, Amitabh Bhattacharya","Tumhare Hi Rahenge Hum (From ""Stree 2"")",2024-08-06,0.516,0.674,67,"['tumhare', 'hi', 'rahenge', 'hum', 'stree', '2', 'song', 'mp3', 'sachinjigar', 'download']"
36N5awamOX6XX5pQn3aFXZ,"Soni Soni (From ""Ishq Vishk Rebound"")","Darshan Raval, Jonita Gandhi, Rochak Kohli, Gurpreet Saini","Soni Soni (From ""Ishq Vishk Rebound"")",2024-05-24,0.694,0.803,78,"['soni', 'ishq', 'vishk', 'rebound', 'song', 'mp3', 'darshan', 'raval', 'download', 'songs']"
3svJaCD1g4aeQOXGc1aOIB,Mombattiye,"Diljit Dosanjh, Jaani, Bunny",Mombattiye,2024-08-05,0.693,0.595,66,"['mombattiye', 'song', 'mp3', 'diljit', 'dosanjh', 'download', 'songs', 'music', 'hindi', 'english']"
6EivvaEepVTjmDde43eGiB,"Ve Kamleya (From ""Rocky Aur Rani Kii Prem Kahaani"")","Pritam, Arijit Singh, Shreya Ghoshal, Shadab Faridi, Altamash Faridi, Amitabh Bhattacharya","Ve Kamleya (From ""Rocky Aur Rani Kii Prem Kahaani"")",2023-07-18,0.658,0.468,71,"['rocky', 'aur', 'rani', 'kii', 'prem', 'kahaani', 'kamleya', 'song', 'mp3', 'pritam']"
6IR6mzRO60hnMjNoq8rCPE,"Teri Baaton Mein Aisa Uljha Jiya Title Song (From ""Teri Baaton Mein Aisa Uljha Jiya"")","Raghav, Tanishk Bagchi, Asees Kaur","Teri Baaton Mein Aisa Uljha Jiya Title Song (From ""Teri Baaton Mein Aisa Uljha Jiya"")",2024-01-29,0.819,0.814,71,"['mein', 'song', 'baaton', 'aisa', 'jiya', 'teri', 'uljha', 'title', 'dil', 'se']"
2C6CJGFLbisteRuY6Plb7b,Ve Haaniyaan,"Danny, Avvy Sra, Sagar",Ve Haaniyaan,2024-01-19,0.54,0.786,74,"['qismat', '2', 'mere', 'yaara', 'song', 'mp3', 'avvy', 'sra', 'download', 'songs']"
1uCBFWAcZOJGAj1CFQHZDj,Daaku,"Badshah, Sharvi Yadav, Hiten",Daaku,2024-02-22,0.885,0.744,66,"['daaku', 'song', 'mp3', 'badshah', 'download', 'songs', 'music', 'hindi', 'english', 'bollywood']"
4BDOA9pV0yLClbR3v37ekI,Top Class / Overseas,"DIVINE, Karan Aujla",Street Dreams,2024-02-16,0.887,0.549,65,"['top', 'class', 'overseas', 'song', 'mp3', 'divine', 'download', 'songs', 'music', 'street']"
01NcKe8sh9lmKVfRXFr7MR,"Gallan (From ""Teri Baaton Mein Aisa Uljha Jiya"")","Talwiinder, MC SQUARE, NDS","Gallan (From ""Teri Baaton Mein Aisa Uljha Jiya"")",2024-02-13,0.482,0.565,56,"['mein', 'song', 'baaton', 'aisa', 'jiya', 'teri', 'uljha', 'title', 'dil', 'se']"
0bp2qIPuKP1mIGKIaJhl23,"Jeena Haraam (From ""Crakk - Jeetegaa Toh Jiyegaa"")","Tanishk Bagchi, Vishal Mishra, Shilpa Rao","Jeena Haraam (From ""Crakk - Jeetegaa Toh Jiyegaa"")",2024-01-25,0.542,0.691,61,"['jeena', 'haraam', 'crakk', 'jeetegaa', 'toh', 'jiyegaa', 'song', 'mp3', 'vishal', 'mishra']"
2ceeTJAzKy295Fm0VsaXtE,"Tum Se (From ""Teri Baaton Mein Aisa Uljha Jiya"")","Sachin-Jigar, Raghav Chaitanya, Varun Jain, Indraneel","Tum Se (From ""Teri Baaton Mein Aisa Uljha Jiya"")",2024-02-02,0.595,0.612,77,"['tum', 'se', 'teri', 'baaton', 'mein', 'aisa', 'uljha', 'jiya', 'song', 'mp3']"
0M0ANKNzmM4Odd7FNKghzW,"Akhiyaan Gulaab (From ""Teri Baaton Mein Aisa Uljha Jiya"")",Mitraz,"Akhiyaan Gulaab (From ""Teri Baaton Mein Aisa Uljha Jiya"")",2024-01-19,0.587,0.763,77,"['teri', 'baaton', 'mein', 'aisa', 'uljha', 'jiya', 'songs', 'tanishk', 'bagchi', 'mitraz']"
2ibipg9GBEZ5YKOdskobJZ,"Laal Peeli Akhiyaan (From ""Teri Baaton Mein Aisa Uljha Jiya"")","Tanishk Bagchi, Romy, Neeraj Rajawat","Laal Peeli Akhiyaan (From ""Teri Baaton Mein Aisa Uljha Jiya"")",2024-01-12,0.794,0.844,66,"['akhiyaan', 'laal', 'peeli', 'pop', 'knock', 'teri', 'mein', 'uljha', 'baaton', 'aisa']"
53QgDRc1bPL1Kke1GemgaE,"Dil Jhoom (From ""Crakk - Jeetegaa Toh Jiyegaa"")","Tanishk Bagchi, Vishal Mishra, Shreya Ghoshal, Ali Zafar, Gurpreet Saini","Dil Jhoom (From ""Crakk - Jeetegaa Toh Jiyegaa"")",2024-01-15,0.666,0.623,57,"['jhoom', 'dil', 'mein', 'toh', 'crakk', 'jeetegaa', 'jiyegaa', 'song', 'ke', 'tu']"
4sKISeqmcPixT0rim339VH,"Raat Akeli Thi (From ""Merry Christmas"")","Pritam, Arijit Singh, Antara Mitra","Raat Akeli Thi (From ""Merry Christmas"")",2024-01-10,0.65,0.657,55,"['merry', 'christmas', 'raat', 'akeli', 'thi', 'song', 'mp3', 'pritam', 'download', 'songs']"
0VXBujZKMLLlmee25BXEQs,"Sher Khul Gaye (From ""Fighter"")","Vishal-Shekhar, Vishal Dadlani, Shekhar Ravjiani, Benny Dayal, Shilpa Rao, Kumaar","Sher Khul Gaye (From ""Fighter"")",2023-12-15,0.63,0.88,61,"['gaye', 'sher', 'khul', 'fighter', 'song', 'mp3', 'se', 'benny', 'dayal', 'download']"
23YpzkTDtU78GK6vpgRbkM,"Ishq Jaisa Kuch (From ""Fighter"")","Vishal-Shekhar, Vishal Dadlani, Shekhar Ravjiani, Shilpa Rao, Mellow D, Kumaar","Ishq Jaisa Kuch (From ""Fighter"")",2023-12-22,0.697,0.736,63,"['ishq', 'jaisa', 'hai', 'kuch', 'song', 'jo', 'si', 'hua', 'mp3', 'mera']"
0qQ4IdhjzNr0gJhdMTf2n3,"O Maahi (From ""Dunki"")","Pritam, Arijit Singh, Irshad Kamil","O Maahi (From ""Dunki"")",2023-12-11,0.669,0.616,74,"['maahi', 'oh', 'song', 'à', 'àà¾à¹à', 'tera', 'pe', 'hua', 'ho', 'mera']"
7yDHHVKLbvDmVw1XXhDDIO,Pehle Bhi Main,"Vishal Mishra, Raj Shekhar",ANIMAL,2023-11-24,0.406,0.413,79,"['main', 'pehle', 'bhi', 'song', 'animal', 'marham', 'laga', 'hi', 'dil', 'mp3']"
0YxKKO272sacGBJKjf6FnB,Saari Duniya Jalaa Denge,"Jaani, B Praak",ANIMAL,2023-11-24,0.475,0.515,72,"['denge', 'saari', 'duniya', 'jalaa', 'song', 'hai', 'mp3', 'se', 'jaani', 'download']"
72Z2D7jpKevicRkyL45mbw,"Lutt Putt Gaya (From ""Dunki"")","Pritam, Arijit Singh, IP Singh, Swanand Kirkire","Lutt Putt Gaya (From ""Dunki"")",2023-11-22,0.803,0.655,66,"['gaya', 'lutt', 'putt', 'main', 'toh', 'dhum', 'oh', 'song', 'chik', 'pak']"
4uNxdQ1L4Xa52MWX864QhW,"What Jhumka ? (From ""Rocky Aur Rani Kii Prem Kahaani"")","Pritam, Arijit Singh, Jonita Gandhi, Ranveer Singh, Amitabh Bhattacharya, Madan Mohan","What Jhumka ? (From ""Rocky Aur Rani Kii Prem Kahaani"")",2023-07-12,0.823,0.821,68,"['jhumka', 'gira', 'aur', 'ke', 'rocky', 'rani', 'kii', 'prem', 'kahaani', 'song']"
2OfjwjT2pRe9Yoee7jJECa,"Kudiye Ni Tere (From ""Starfish"")","Yo Yo Honey Singh, Khaalif, Harjot Kaur","Kudiye Ni Tere (From ""Starfish"")",2023-11-18,0.923,0.777,53,"['yo', 'kudiye', 'ni', 'tere', 'starfish', 'song', 'honey', 'singh', 'mp3', 'download']"
3yHyiUDJdz02FZ6jfUbsmY,"Satranga (From ""ANIMAL"")","Arijit Singh, Shreyas Puranik, Siddharth - Garima","Satranga (From ""ANIMAL"")",2023-10-27,0.405,0.273,79,"['satranga', 'yeh', 'hai', 'mein', 'ishq', 'song', 'animal', 'aur', 'mp3', 'tera']"
4EAxNKJQEIIcivG82cU5LM,"Oonchi Oonchi Deewarein (From ""Yaariyan 2"")","Manan Bhardwaj, Arijit Singh","Oonchi Oonchi Deewarein (From ""Yaariyan 2"")",2023-09-20,0.616,0.263,67,"['oonchi', 'deewarein', 'yaariyan', '2', 'song', 'aana', 'leke', 'hai', 'ke', 'padega']"
77Mo1my3vQVqu4wRmVIeCa,Manzoor Hai,"Salim–Sulaiman, Armaan Malik, Shraddha Pandit",Manzoor Hai,2023-11-16,0.613,0.443,48,"['hai', 'mujhko', 'ààààà', 'teri', 'zaroorat', 'song', 'àààà', 'à¹à', 'nahi', 'main']"
5PUXKVVVQ74C3gl5vKy9Li,Heeriye (feat. Arijit Singh),"Jasleen Royal, Arijit Singh, Dulquer Salmaan",Heeriye (feat. Arijit Singh),2023-07-25,0.494,0.728,78,"['heeriye', 'feat', 'arijit', 'singh', 'song', 'mp3', 'jasleen', 'royal', 'download', 'songs']"
4nc6XiUze2Yh7wFueGOPv7,"Chaleya (From ""Jawan"")","Anirudh Ravichander, Arijit Singh, Shilpa Rao, Kumaar","Chaleya (From ""Jawan"")",2023-08-14,0.845,0.575,74,"['ranglau', 'choliya', 'holiya', 'song', 'mp3', 'mukesh', 'kumar', 'langdh', 'vyas', 'download']"
2ncqKdTj6dz7tWoTMMrAtq,Mahiye Jinna Sohna,Darshan Raval,Mahiye Jinna Sohna,2023-06-22,0.54,0.567,69,"['mahiye', 'jinna', 'sohna', 'song', 'mp3', 'darshan', 'raval', 'download', 'songs', 'music']"
4OgcGtcurJBgS7H1iW7peT,"JALSA 2.0 - From ""Mission Raniganj: The Great Bharat Rescue""","Satinder Sartaaj, Prem & Hardeep","JALSA 2.0 (From ""Mission Raniganj: The Great Bharat Rescue"")",2023-09-15,0.94,0.787,57,"['jalsa', '20', 'song', 'mp3', 'satinder', 'sartaaj', 'download', 'songs', 'music', 'mission']"
06LCamFUOtImIKi9mFRKiD,"Tum Kya Mile (From ""Rocky Aur Rani Kii Prem Kahaani"")","Pritam, Arijit Singh, Shreya Ghoshal, Amitabh Bhattacharya","Tum Kya Mile (From ""Rocky Aur Rani Kii Prem Kahaani"")",2023-06-28,0.726,0.271,72,"['rocky', 'aur', 'rani', 'kii', 'prem', 'kahaani', 'tum', 'kya', 'mile', 'song']"
4tzx5af2qpwgyjG6JQGthj,"Zinda Banda (From ""Jawan"")","Anirudh Ravichander, Irshad Kamil","Zinda Banda (From ""Jawan"")",2023-07-31,0.881,0.613,53,"['banda', 'zinda', 'ho', 'song', 'na', 'thirak', 'jo', 'mp3', 'jhatpat', 'jhoomer']"
4blqlsA1uf2d2I40E90EUC,"Tere Hawaale (From ""Laal Singh Chaddha"")","Pritam, Arijit Singh, Shilpa Rao","Tere Hawaale (From ""Laal Singh Chaddha"")",2022-08-04,0.522,0.589,71,"['tere', 'hawaale', 'song', 'bhi', 'hai', 'tera', 'kar', 'diya', 'mera', 'tu']"
0645eBDehHcqfiF15hscQV,"Janiye (from the Netflix Film ""Chor Nikal Ke Bhaga"")","Vishal Mishra, Rashmeet Kaur","Janiye (from the Netflix Film ""Chor Nikal Ke Bhaga"")",2023-03-17,0.444,0.578,77,"['ki', 'aaj', 'raat', 'stree', '2', 'song', 'le', 'jaan', 'maza', 'husn']"
4nriYsKSq1VmiamjZOB4Tp,"Jaadui (From ""Tu Jhoothi Main Makkaar"")","Pritam, Jubin Nautiyal, Amitabh Bhattacharya","Jaadui (From ""Tu Jhoothi Main Makkaar"")",2023-03-10,0.419,0.589,59,"['tu', 'jhoothi', 'main', 'makkaar', 'songs', 'pritam', 'album', 'download', 'hindi', 'released']"
5F0CmU03XqPQtweJdxa6p0,Apna Bana Le Bulleya,"Mohit Chauhan, Dev Sharma, Pragya Mishra",Apna Bana Le Bulleya,2023-07-07,0.663,0.719,48,"['apna', 'bana', 'le', 'bulleya', 'song', 'mp3', 'mohit', 'chauhan', 'download', 'songs']"
6y3YKU7dF6a2T8SnLPPW2r,"Heart Throb (From ""Rocky Aur Rani Kii Prem Kahaani"")","Pritam, Dev Negi, Amitabh Bhattacharya",Rocky Aur Rani Kii Prem Kahaani,2023-07-31,0.673,0.803,0,"['rocky', 'aur', 'rani', 'kii', 'prem', 'kahaani', 'heart', 'throb', 'song', 'mp3']"
5kQrjdDGU9Pf6PMN4rN7Pc,"Dhindhora Baje Re (From ""Rocky Aur Rani Kii Prem Kahaani"")","Pritam, Darshan Raval, Bhoomi Trivedi, Amitabh Bhattacharya","Dhindhora Baje Re (From ""Rocky Aur Rani Kii Prem Kahaani"")",2023-07-24,0.883,0.679,49,"['rocky', 'aur', 'rani', 'kii', 'prem', 'kahaani', 'dhindhora', 'baje', 'song', 'mp3']"
7tW0iElc6Po0MrXz2NjQxe,"Kudmayi (Film Version) (From ""Rocky Aur Rani Kii Prem Kahaani"")","Pritam, Shahid Mallya, Amitabh Bhattacharya",Rocky Aur Rani Kii Prem Kahaani,2023-07-31,0.708,0.413,0,"['rocky', 'aur', 'rani', 'kii', 'prem', 'kahaani', 'tum', 'kya', 'mile', 'song']"
0Q06Iaat0HULY86OUu2dkm,"Ro Lain De (From ""Rocky Aur Rani Kii Prem Kahaani"")","Pritam, Sonu Nigam, Shilpa Rao, Amitabh Bhattacharya",Rocky Aur Rani Kii Prem Kahaani,2023-07-31,0.444,0.441,0,"['rocky', 'aur', 'rani', 'kii', 'prem', 'kahaani', 'ro', 'lain', 'de', 'song']"
2cz4qH4fCauVA93JHkUMad,"Le Aaunga (From ""Satyaprem Ki Katha"")","Tanishk Bagchi, Arijit Singh","Le Aaunga (From ""Satyaprem Ki Katha"")",2023-07-01,0.488,0.669,64,"['le', 'aaunga', 'ki', 'ke', 'satyaprem', 'katha', 'song', 'main', 'tere', 'jaunga']"
6byRW2mzuc4nBTZ6TN6APu,"Pasoori Nu (From ""Satyaprem Ki Katha"")","Arijit Singh, Rochak Kohli, Tulsi Kumar","Pasoori Nu (From ""Satyaprem Ki Katha"")",2023-06-26,0.666,0.717,54,"['nu', 'pasoori', 'ki', 'satyaprem', 'katha', 'song', 'hai', 'na', 'dil', 'hove']"
46hzNOUOAlivuCZZ0wE3zi,"Tere Vaaste (From ""Zara Hatke Zara Bachke"")","Varun Jain, Sachin-Jigar, Shadab Faridi, Altamash Faridi, Amitabh Bhattacharya","Tere Vaaste (From ""Zara Hatke Zara Bachke"")",2023-05-22,0.717,0.762,66,"['zara', 'tere', 'hatke', 'bachke', 'laaunga', 'vaaste', 'song', 'hmm', 'janaabeaali', 'se']"
5QW9K4A1gMnIi94YUxtsfM,"Phir Aur Kya Chahiye (From ""Zara Hatke Zara Bachke"")","Sachin-Jigar, Arijit Singh, Amitabh Bhattacharya","Phir Aur Kya Chahiye (From ""Zara Hatke Zara Bachke"")",2023-05-16,0.552,0.556,68,"['tu', 'zara', 'hi', 'phir', 'aur', 'kya', 'chaahiye', 'hatke', 'bachke', 'chahiye']"
5aMLADD1Ho6Ogq8s8mIzB9,"Ram Siya Ram (From ""Adipurush"")","Sachet-Parampara, Sachet Tandon, Parampara Tandon, Manoj Muntashir","Ram Siya Ram (From ""Adipurush"")",2023-05-29,0.617,0.426,65,"['ram', 'siya', 'jay', 'adipurush', 'song', 'mp3', 'hai', 'sachet', 'tandon', 'download']"
0yCWDaAgOtg6TKlNCg9rwA,Tu Aake Dekhle,King,The Carnival,2020-09-21,0.84,0.77,2,"['tu', 'aake', 'dekhle', 'song', 'àà', 'ààà', 'àààà²à', 'teri', 'soniye', 'nahi']"
7E0A86Yhc0ZyOl6aAPE5wN,"Main Khiladi - From ""Selfiee""","Tanishk Bagchi, Anu Malik, Abhijeet","Main Khiladi (From ""Selfiee"")",2023-02-01,0.875,0.766,59,"['main', 'khiladi', 'song', 'mp3', 'udit', 'narayan', 'download', 'songs', 'music', 'selfiee']"
6FAYpZ4jve8vpvTwUvjK6H,Jhoome Jo Pathaan,"Vishal-Shekhar, Arijit Singh, Sukriti Kakar, Vishal Dadlani, Shekhar Ravjiani, Kumaar",Pathaan,2022-12-22,0.738,0.817,66,"['pathaan', 'jhoome', 'jo', 'song', 'mp3', 'vishalshekhar', 'download', 'songs', 'music', 'hindi']"
0CtZpaOhtzvLV3FfcsVpQo,"Besharam Rang (From ""Pathaan"")","Vishal-Shekhar, Shilpa Rao, Caralisa Monteiro, Vishal Dadlani, Shekhar Ravjiani, Kumaar","Besharam Rang (From ""Pathaan"")",2022-12-12,0.795,0.773,68,"['besharam', 'rang', 'pathaan', 'song', 'mp3', 'vishalshekhar', 'download', 'songs', 'music', 'hindi']"
0z8wIFS6LUp2iz6kajcID7,"Current Laga Re (From ""Cirkus"")","Nakash Aziz, Dhvani Bhanushali, Jonita Gandhi, Lijo George-Dj Chetas, Vivek Hariharan","Current Laga Re (From ""Cirkus"")",2022-12-08,0.966,0.504,52,"['laga', 'current', 'song', 'hai', 'tu', 'nacha', 'sabko', 'main', 'mp3', 'mein']"
3SxOgJihDKlbZ9C1OvLgNs,"Kyaa Baat Haii 2.0 (From ""Govinda Naam Mera"")","Harrdy Sandhu, Tanishk Bagchi, Nikhita Gandhi, Jaani","Kyaa Baat Haii 2.0 (From ""Govinda Naam Mera"")",2022-12-05,0.734,0.801,59,"['kyaa', 'baat', 'haii', '20', 'song', 'mp3', 'tanishk', 'bagchi', 'download', 'songs']"
3ySVdXje5nm31d7vL3jNV3,Galliyan,"Ankit Tiwari, Manoj Muntashir",Ek Villain,2014-05-28,0.75,0.552,63,"['galliyan', 'teri', 'returns', 'song', 'hai', 'tu', 'main', 'hi', 'bhi', 'mp3']"
5PvwPy5eRO8BPwpRzCHK3D,Sunn Raha Hai (Male Version),Ankit Tiwari,Aashiqui 2,2013-04-06,0.641,0.393,70,"['raha', 'hai', 'tu', 'sunn', 'song', 'ààà', 'àà¹à¾', 'à¹à', 'de', 'kar']"
32765xcLM1fd6wQIpkN9A0,Hasi - Male Version,"Ami Mishra, Kunaal Vermaa",Hamari Adhuri Kahani (Original Motion Picture Soundtrack),2015-05-21,0.58,0.283,71,"['hasi', 'male', 'version', 'song', 'à¹ààà', 'ààà²', 'àµàààà', 'mp3', 'ami', 'mishra']"
1q6pMQBRILzkz0g4rKEXdM,"Kaun Tujhe (From ""M.S.Dhoni - The Untold Story"")",Palak Muchhal,Best Of Palak Muchhal,2020-06-09,0.431,0.533,63,"['à', 'kaun', 'tujhe', 'msdhoni', 'untold', 'story', 'song', 'ààà', 'àààà', 'ààààà']"
2S6N9pbnkhQRyAx80HmF79,"Banjaara (From ""Ek Villain"")",Mohammed Irfan,Best Of Shraddha Kapoor,2017-03-03,0.489,0.657,66,"['àààà', 'mashup', 'àª', 'ek', 'villain', 'dj', 'kiran', 'kamath', 'song', 'àà']"
2dOWkdPfiT9SU2Wm734Rh6,"Kabhi Jo Baadal Barse (From ""Jackpot)",Arijit Singh,Love Dose Arijit Singh,2016-02-11,0.449,0.451,63,"['ki', 'aaj', 'raat', 'stree', '2', 'song', 'le', 'jaan', 'maza', 'husn']"
5G7pZ8G8NFvS1MQ9H4L7dC,Pal,"Javed-Mohsin, Arijit Singh, Shreya Ghoshal, Kunaal Vermaa, Prashant Ingole",Pal,2018-09-14,0.502,0.51,69,"['song', 'pal', 'download', 'mp3', 'music', 'jalebi', 'songs', 'bollywood', 'arijit', 'singh']"
7Imk0IG6S5GA5iYWkjmMW5,"Chahun Main Ya Naa (From ""Aashiqui 2"")","Palak Muchhal, Arijit Singh",Best Of Palak Muchhal,2020-06-09,0.517,0.644,61,"['naa', 'main', 'ya', 'chahun', 'de', 'tu', 'mujhko', 'mein', 'song', 'dil']"
2PvaburAUlhNHxVhw5lvOq,"Humdard (From ""Ek Villain"")",Arijit Singh,Ultimate Love Songs - Arijit Singh,2020-05-19,0.541,0.575,72,"['hai', 'humdard', 'ek', 'villain', 'song', 'à¹ààààà', 'ààààà', 'àà', 'àµàà²à', 'mera']"
2FuBp0an5XqemYSwbbOryU,"Sunn Raha Hai (From ""Aashiqui 2"")",Shreya Ghoshal,Best Of Shreya Ghoshal,2018-03-09,0.595,0.482,53,"['raha', 'hai', 'tu', 'sunn', 'song', 'ààà', 'àà¹à¾', 'à¹à', 'de', 'kar']"
5XD2tP1DRH2NJgp45HiEQA,Bol Do Na Zara,Armaan Malik,Bollywood Romantic Songs With Armaan Malik,2017-07-20,0.472,0.545,63,"['na', 'bol', 'zara', 'main', 'nahi', 'song', 'se', 'kisi', 'kahunga', 'mein']"
0loZn1c5heXie7OAtvK6nH,Humnava Mere,"Jubin Nautiyal, Rocky - Shiv",Humnava Mere,2018-05-23,0.553,0.401,69,"['sachet', 'humnava', 'meredillagi', 'indie', 'hain', 'hum', '3', 'parampara', 'song', 'mp3']"
1cmZbGkCEVVAck2MsWpPYQ,Hasi - Female Version,"Ami Mishra, Shreya Ghoshal, Kunaal Vermaa",Hamari Adhuri Kahani (Original Motion Picture Soundtrack),2015-05-21,0.484,0.518,68,"['zaroorat', 'se', 'zyada', 'female', 'version', 'song', 'mp3', 'amaal', 'mallik', 'download']"
7ouBSPZKQpm7zQz2leJXta,"Tum Hi Ho (From ""Aashiqui 2"")",Arijit Singh,Ultimate Love Songs - Arijit Singh,2020-05-19,0.451,0.529,58,"['ho', 'hi', 'tum', 'à¹à', 'song', 'ab', 'ààà', 'mera', 'aashiqui', 'tere']"
3XWBGyt7m2rZAjEj0awWnw,"Sanam Re (From ""Sanam Re"")","Mithoon, Arijit Singh",Love Forever With Arijit Singh,2017-06-07,0.71,0.581,64,"['sanam', 'song', 'hua', 'mera', 'tu', 'karam', 'hi', 'hai', 'bollywood', 'songs']"
5fjIpQa7O7ttgx64TN9lZR,Kaun Tujhe (Armaan Malik Version),"Armaan Malik, Amaal Mallik",Kaun Tujhe (Armaan Malik Version),2017-01-11,0.411,0.492,65,"['malik', 'tujhe', 'armaan', 'kaun', 'version', 'song', 'ààà', 'àààà', 'à', 'ààà¾à']"
24b9eObMccIrDSs3NvdrRd,"Milne Hai Mujhse Aayi (From ""Aashiqui 2"")",Arijit Singh,Arijit Singh Broken Strings,2019-04-24,0.707,0.515,58,"['hai', 'milne', 'mujhse', 'aayi', 'aashiqui', 'song', 'ààà²àà', 'à¹à', 'ààààà', 'àà']"
0WNCYgCd33LnBnw22WFuq8,Bhula Dena,Mustafa Zahid,Aashiqui 2,2013-04-06,0.508,0.519,65,"['hai', 'bhula', 'dena', 'tu', 'tujhe', 'song', 'ààà²à¾', 'àààà¾', 'jeena', 'mere']"
4WMHDpmfuLwM2Ty8KQXZjN,"Sawan Aaya Hai (From ""Creature 3D"")",Arijit Singh,Love Forever With Arijit Singh,2017-06-07,0.67,0.365,55,"['hai', 'aaya', 'sawan', 'song', 'àà¾àµà', 'ààà¾', 'à¹à', 'tere', 'mere', 'se']"
5Gy67YHzPZTk9Q0D73LAGH,"Khamoshiyan (From ""Khamoshiyan"")","Jeet Gannguli, Arijit Singh","Khamoshiyan (From ""Khamoshiyan"")",2014-12-29,0.52,0.524,62,"['song', 'khamoshiyan', 'mp3', 'jeet', 'gannguli', 'download', 'songs', 'music', 'original', 'motion']"
6mTvwBzWTGDOVeCNQEqtOE,Soch Na Sake,"Amaal Mallik, Arijit Singh, Tulsi Kumar",Airlift,2015-12-17,0.667,0.505,74,"['ààà', 'na', 'soch', 'sake', 'hai', 'song', 'tu', 'àà¾', 'ye', 'main']"
1im9BMeeKze7rkBPIEpCUr,Jab Tak,Armaan Malik,Bollywood Romantic Songs With Armaan Malik,2017-07-20,0.447,0.299,62,"['jab', 'tak', 'song', 'mere', 'na', 'tum', 'download', 'mp3', 'raho', 'jaane']"
2LcXJP95e4HKydTZ2mYfrx,Tujh Mein Rab Dikhta Hai,"Salim–Sulaiman, Roop Kumar Rathod, Jaideep Sahni",Rab Ne Bana Di Jodi,2008-11-06,0.604,0.56,69,"['ààà', 'mein', 'rab', 'hai', 'tujh', 'dikhta', 'ii', 'song', 'àà', 'ààààà¾']"
6qElTDh0OatDTUoROu0vup,"Chal Wahan Jaate Hain (From ""Chal Wahan Jaate Hain"")",Arijit Singh,Groove With Arijit Singh,2019-05-22,0.612,0.51,58,"['jaate', 'hain', 'wahan', 'chal', 'song', 'àà²', 'àµà¹à¾à', 'àà¾àà', 'à¹àà', 'chalo']"
5bdX7jiXtSbHX35pgxJo8p,O Khuda,"Amaal Mallik, Palak Muchhal",Hero,2015-08-14,0.479,0.358,65,"['khuda', 'song', 'à', 'àààà¾', 'hai', 'mein', 'toh', 'humne', 'ishq', 'kya']"
6fScgF2Y63ScU73nYju0ny,O Saathi,"Atif Aslam, Arko","O Saathi (From ""Baaghi 2"")",2018-03-09,0.496,0.481,71,"['saathi', 'lofi', 'mixremix', 'moodyboy', 'song', 'na', 'ki', 'bana', 'diya', 'jaaye']"
18gi2IxbZ3Ugom7wTRkohf,"Piya Aaye Na (From ""Aashiqui 2"")","Tulsi Kumar, KK",Mesmeric Voice - Tulsi Kumar,2019-08-16,0.588,0.5,62,"['na', 'piya', 'aaye', 'woh', 'song', 'àªààà¾', 'àà', 'àà¾', 'hai', 'khata']"
6q1QIBUfxyZJhygVIiG6c9,Wajah Tum Ho,Armaan Malik,Bollywood Romantic Songs With Armaan Malik,2017-07-20,0.684,0.6,58,"['tum', 'ho', 'wajah', 'song', 'hai', 'main', 'hoon', 'raha', 'jo', 'jee']"
2ESscisnKdryn50fPeHd7O,"Suno- Na Sangemarmar (From ""Youngistaan)",Arijit Singh,Love Dose Arijit Singh,2016-02-11,0.563,0.658,65,"['ki', 'aaj', 'raat', 'stree', '2', 'song', 'le', 'jaan', 'maza', 'husn']"
25zwp2av5dhuTfF8dqDGUV,Pal - Female,"Javed-Mohsin, Shreya Ghoshal, Kunaal Vermaa",Jalebi (Original Motion Picture Soundtrack),2018-09-21,0.577,0.541,50,"['zaroorat', 'se', 'zyada', 'female', 'version', 'song', 'mp3', 'amaal', 'mallik', 'download']"
